"","month","id","gender","symbol","count","DEG.18","DEG.24","DEG.both"
"1983","18","46","F","Grb7",182,"None","None",FALSE
"1984","18","47","F","Grb7",231,"None","None",FALSE
"1985","24","60","M","Grb7",41,"None","None",FALSE
"1986","24","59","M","Grb7",106,"None","None",FALSE
"1987","24","58","M","Grb7",132,"None","None",FALSE
"1988","24","61","M","Grb7",48,"None","None",FALSE
"1989","3","8","M","Grb7",107,"None","None",FALSE
"1990","3","9","M","Grb7",99,"None","None",FALSE
"1991","3","10","M","Grb7",325,"None","None",FALSE
"1992","3","11","M","Grb7",197,"None","None",FALSE
"1993","3","56","F","Grb7",146,"None","None",FALSE
"1994","3","38","F","Grb7",128,"None","None",FALSE
"1995","3","39","F","Grb7",317,"None","None",FALSE
"1996","18","53","M","Trpm4",247,"None","None",FALSE
"1997","18","45","M","Trpm4",545,"None","None",FALSE
"1998","18","46","F","Trpm4",496,"None","None",FALSE
"1999","18","47","F","Trpm4",463,"None","None",FALSE
"2000","24","60","M","Trpm4",141,"None","None",FALSE
"2001","24","59","M","Trpm4",140,"None","None",FALSE
"2002","24","58","M","Trpm4",229,"None","None",FALSE
"2003","24","61","M","Trpm4",114,"None","None",FALSE
"2004","3","8","M","Trpm4",249,"None","None",FALSE
"2005","3","9","M","Trpm4",255,"None","None",FALSE
"2006","3","10","M","Trpm4",436,"None","None",FALSE
"2007","3","11","M","Trpm4",435,"None","None",FALSE
"2008","3","56","F","Trpm4",199,"None","None",FALSE
"2009","3","38","F","Trpm4",288,"None","None",FALSE
"2010","3","39","F","Trpm4",643,"None","None",FALSE
"2011","18","53","M","Mgam",295,"None","None",FALSE
"2012","18","45","M","Mgam",464,"None","None",FALSE
"2013","18","46","F","Mgam",415,"None","None",FALSE
"2014","18","47","F","Mgam",401,"None","None",FALSE
"2015","24","60","M","Mgam",83,"None","None",FALSE
"2016","24","59","M","Mgam",144,"None","None",FALSE
"2017","24","58","M","Mgam",254,"None","None",FALSE
"2018","24","61","M","Mgam",101,"None","None",FALSE
"2019","3","8","M","Mgam",246,"None","None",FALSE
"2020","3","9","M","Mgam",336,"None","None",FALSE
"2021","3","10","M","Mgam",604,"None","None",FALSE
"2022","3","11","M","Mgam",474,"None","None",FALSE
"2023","3","56","F","Mgam",210,"None","None",FALSE
"2024","3","38","F","Mgam",218,"None","None",FALSE
"2025","3","39","F","Mgam",728,"None","None",FALSE
"2026","18","53","M","Akr1c12",131,"None","None",FALSE
"2027","18","45","M","Akr1c12",316,"None","None",FALSE
"2028","18","46","F","Akr1c12",261,"None","None",FALSE
"2029","18","47","F","Akr1c12",212,"None","None",FALSE
"2030","24","60","M","Akr1c12",93,"None","None",FALSE
"2031","24","59","M","Akr1c12",99,"None","None",FALSE
"2032","24","58","M","Akr1c12",204,"None","None",FALSE
"2033","24","61","M","Akr1c12",73,"None","None",FALSE
"2034","3","8","M","Akr1c12",134,"None","None",FALSE
"2035","3","9","M","Akr1c12",227,"None","None",FALSE
"2036","3","10","M","Akr1c12",366,"None","None",FALSE
"2037","3","11","M","Akr1c12",298,"None","None",FALSE
"2038","3","56","F","Akr1c12",120,"None","None",FALSE
"2039","3","38","F","Akr1c12",108,"None","None",FALSE
"2040","3","39","F","Akr1c12",348,"None","None",FALSE
"2041","18","53","M","Grtp1",108,"None","None",FALSE
"2042","18","45","M","Grtp1",269,"None","None",FALSE
"2043","18","46","F","Grtp1",210,"None","None",FALSE
"2044","18","47","F","Grtp1",174,"None","None",FALSE
"2045","24","60","M","Grtp1",25,"None","None",FALSE
"2046","24","59","M","Grtp1",82,"None","None",FALSE
"2047","24","58","M","Grtp1",80,"None","None",FALSE
"2048","24","61","M","Grtp1",24,"None","None",FALSE
"2049","3","8","M","Grtp1",112,"None","None",FALSE
"2050","3","9","M","Grtp1",104,"None","None",FALSE
"2051","3","10","M","Grtp1",257,"None","None",FALSE
"2052","3","11","M","Grtp1",199,"None","None",FALSE
"2053","3","56","F","Grtp1",47,"None","None",FALSE
"2054","3","38","F","Grtp1",82,"None","None",FALSE
"2055","3","39","F","Grtp1",296,"None","None",FALSE
"2056","18","53","M","Hoxa11as",62,"None","None",FALSE
"2057","18","45","M","Hoxa11as",357,"None","None",FALSE
"2058","18","46","F","Hoxa11as",207,"None","None",FALSE
"2059","18","47","F","Hoxa11as",119,"None","None",FALSE
"2060","24","60","M","Hoxa11as",14,"None","None",FALSE
"2061","24","59","M","Hoxa11as",78,"None","None",FALSE
"2062","24","58","M","Hoxa11as",43,"None","None",FALSE
"2063","24","61","M","Hoxa11as",0,"None","None",FALSE
"2064","3","8","M","Hoxa11as",62,"None","None",FALSE
"2065","3","9","M","Hoxa11as",80,"None","None",FALSE
"2066","3","10","M","Hoxa11as",174,"None","None",FALSE
"2067","3","11","M","Hoxa11as",114,"None","None",FALSE
"2068","3","56","F","Hoxa11as",36,"None","None",FALSE
"2069","3","38","F","Hoxa11as",42,"None","None",FALSE
"2070","3","39","F","Hoxa11as",193,"None","None",FALSE
"2071","18","53","M","Rassf7",150,"None","None",FALSE
"2072","18","45","M","Rassf7",253,"None","None",FALSE
"2073","18","46","F","Rassf7",283,"None","None",FALSE
"2074","18","47","F","Rassf7",245,"None","None",FALSE
"2075","24","60","M","Rassf7",26,"None","None",FALSE
"2076","24","59","M","Rassf7",102,"None","None",FALSE
"2077","24","58","M","Rassf7",97,"None","None",FALSE
"2078","24","61","M","Rassf7",41,"None","None",FALSE
"2079","3","8","M","Rassf7",157,"None","None",FALSE
"2080","3","9","M","Rassf7",193,"None","None",FALSE
"2081","3","10","M","Rassf7",339,"None","None",FALSE
"2082","3","11","M","Rassf7",188,"None","None",FALSE
"2083","3","56","F","Rassf7",103,"None","None",FALSE
"2084","3","38","F","Rassf7",121,"None","None",FALSE
"2085","3","39","F","Rassf7",383,"None","None",FALSE
"2086","18","53","M","Dhrs11",54,"None","None",FALSE
"2087","18","45","M","Dhrs11",274,"None","None",FALSE
"2088","18","46","F","Dhrs11",133,"None","None",FALSE
"2089","18","47","F","Dhrs11",159,"None","None",FALSE
"2090","24","60","M","Dhrs11",46,"None","None",FALSE
"2091","24","59","M","Dhrs11",23,"None","None",FALSE
"2092","24","58","M","Dhrs11",54,"None","None",FALSE
"2093","24","61","M","Dhrs11",31,"None","None",FALSE
"2094","3","8","M","Dhrs11",62,"None","None",FALSE
"2095","3","9","M","Dhrs11",59,"None","None",FALSE
"2096","3","10","M","Dhrs11",121,"None","None",FALSE
"2097","3","11","M","Dhrs11",123,"None","None",FALSE
"2098","3","56","F","Dhrs11",48,"None","None",FALSE
"2099","3","38","F","Dhrs11",32,"None","None",FALSE
"2100","3","39","F","Dhrs11",203,"None","None",FALSE
"2101","18","53","M","X1110017F19Rik",249,"None","None",FALSE
"2102","18","45","M","X1110017F19Rik",529,"None","None",FALSE
"2103","18","46","F","X1110017F19Rik",456,"None","None",FALSE
"2104","18","47","F","X1110017F19Rik",377,"None","None",FALSE
"2105","24","60","M","X1110017F19Rik",175,"None","None",FALSE
"2106","24","59","M","X1110017F19Rik",147,"None","None",FALSE
"2107","24","58","M","X1110017F19Rik",208,"None","None",FALSE
"2108","24","61","M","X1110017F19Rik",87,"None","None",FALSE
"2109","3","8","M","X1110017F19Rik",193,"None","None",FALSE
"2110","3","9","M","X1110017F19Rik",224,"None","None",FALSE
"2111","3","10","M","X1110017F19Rik",431,"None","None",FALSE
"2112","3","11","M","X1110017F19Rik",368,"None","None",FALSE
"2113","3","56","F","X1110017F19Rik",145,"None","None",FALSE
"2114","3","38","F","X1110017F19Rik",172,"None","None",FALSE
"2115","3","39","F","X1110017F19Rik",520,"None","None",FALSE
"2116","18","53","M","AA467197",98,"None","None",FALSE
"2117","18","45","M","AA467197",363,"None","None",FALSE
"2118","18","46","F","AA467197",295,"None","None",FALSE
"2119","18","47","F","AA467197",164,"None","None",FALSE
"2120","24","60","M","AA467197",97,"None","None",FALSE
"2121","24","59","M","AA467197",109,"None","None",FALSE
"2122","24","58","M","AA467197",102,"None","None",FALSE
"2123","24","61","M","AA467197",67,"None","None",FALSE
"2124","3","8","M","AA467197",175,"None","None",FALSE
"2125","3","9","M","AA467197",183,"None","None",FALSE
"2126","3","10","M","AA467197",328,"None","None",FALSE
"2127","3","11","M","AA467197",344,"None","None",FALSE
"2128","3","56","F","AA467197",80,"None","None",FALSE
"2129","3","38","F","AA467197",78,"None","None",FALSE
"2130","3","39","F","AA467197",197,"None","None",FALSE
"2131","18","53","M","Ildr1",118,"None","None",FALSE
"2132","18","45","M","Ildr1",298,"None","None",FALSE
"2133","18","46","F","Ildr1",111,"None","None",FALSE
"2134","18","47","F","Ildr1",205,"None","None",FALSE
"2135","24","60","M","Ildr1",55,"None","None",FALSE
"2136","24","59","M","Ildr1",54,"None","None",FALSE
"2137","24","58","M","Ildr1",97,"None","None",FALSE
"2138","24","61","M","Ildr1",11,"None","None",FALSE
"2139","3","8","M","Ildr1",141,"None","None",FALSE
"2140","3","9","M","Ildr1",257,"None","None",FALSE
"2141","3","10","M","Ildr1",365,"None","None",FALSE
"2142","3","11","M","Ildr1",339,"None","None",FALSE
"2143","3","56","F","Ildr1",78,"None","None",FALSE
"2144","3","38","F","Ildr1",70,"None","None",FALSE
"2145","3","39","F","Ildr1",345,"None","None",FALSE
"2146","18","53","M","Prelid2",29,"None","None",FALSE
"2147","18","45","M","Prelid2",141,"None","None",FALSE
"2148","18","46","F","Prelid2",154,"None","None",FALSE
"2149","18","47","F","Prelid2",170,"None","None",FALSE
"2150","24","60","M","Prelid2",39,"None","None",FALSE
"2151","24","59","M","Prelid2",40,"None","None",FALSE
"2152","24","58","M","Prelid2",82,"None","None",FALSE
"2153","24","61","M","Prelid2",49,"None","None",FALSE
"2154","3","8","M","Prelid2",89,"None","None",FALSE
"2155","3","9","M","Prelid2",112,"None","None",FALSE
"2156","3","10","M","Prelid2",251,"None","None",FALSE
"2157","3","11","M","Prelid2",258,"None","None",FALSE
"2158","3","56","F","Prelid2",48,"None","None",FALSE
"2159","3","38","F","Prelid2",92,"None","None",FALSE
"2160","3","39","F","Prelid2",222,"None","None",FALSE
"2161","18","53","M","D730039F16Rik",38,"None","None",FALSE
"2162","18","45","M","D730039F16Rik",77,"None","None",FALSE
"2163","18","46","F","D730039F16Rik",48,"None","None",FALSE
"2164","18","47","F","D730039F16Rik",72,"None","None",FALSE
"2165","24","60","M","D730039F16Rik",29,"None","None",FALSE
"2166","24","59","M","D730039F16Rik",15,"None","None",FALSE
"2167","24","58","M","D730039F16Rik",32,"None","None",FALSE
"2168","24","61","M","D730039F16Rik",0,"None","None",FALSE
"2169","3","8","M","D730039F16Rik",22,"None","None",FALSE
"2170","3","9","M","D730039F16Rik",12,"None","None",FALSE
"2171","3","10","M","D730039F16Rik",53,"None","None",FALSE
"2172","3","11","M","D730039F16Rik",46,"None","None",FALSE
"2173","3","56","F","D730039F16Rik",3,"None","None",FALSE
"2174","3","38","F","D730039F16Rik",9,"None","None",FALSE
"2175","3","39","F","D730039F16Rik",46,"None","None",FALSE
"2176","18","53","M","Galnt12",136,"None","None",FALSE
"2177","18","45","M","Galnt12",260,"None","None",FALSE
"2178","18","46","F","Galnt12",128,"None","None",FALSE
"2179","18","47","F","Galnt12",211,"None","None",FALSE
"2180","24","60","M","Galnt12",52,"None","None",FALSE
"2181","24","59","M","Galnt12",71,"None","None",FALSE
"2182","24","58","M","Galnt12",82,"None","None",FALSE
"2183","24","61","M","Galnt12",33,"None","None",FALSE
"2184","3","8","M","Galnt12",64,"None","None",FALSE
"2185","3","9","M","Galnt12",117,"None","None",FALSE
"2186","3","10","M","Galnt12",296,"None","None",FALSE
"2187","3","11","M","Galnt12",187,"None","None",FALSE
"2188","3","56","F","Galnt12",85,"None","None",FALSE
"2189","3","38","F","Galnt12",80,"None","None",FALSE
"2190","3","39","F","Galnt12",258,"None","None",FALSE
"2191","18","53","M","Foxd2",122,"None","None",FALSE
"2192","18","45","M","Foxd2",268,"None","None",FALSE
"2193","18","46","F","Foxd2",158,"None","None",FALSE
"2194","18","47","F","Foxd2",260,"None","None",FALSE
"2195","24","60","M","Foxd2",34,"None","None",FALSE
"2196","24","59","M","Foxd2",74,"None","None",FALSE
"2197","24","58","M","Foxd2",99,"None","None",FALSE
"2198","24","61","M","Foxd2",45,"None","None",FALSE
"2199","3","8","M","Foxd2",131,"None","None",FALSE
"2200","3","9","M","Foxd2",143,"None","None",FALSE
"2201","3","10","M","Foxd2",360,"None","None",FALSE
"2202","3","11","M","Foxd2",193,"None","None",FALSE
"2203","3","56","F","Foxd2",103,"None","None",FALSE
"2204","3","38","F","Foxd2",144,"None","None",FALSE
"2205","3","39","F","Foxd2",322,"None","None",FALSE
"2206","18","53","M","Hnf4g",178,"None","None",FALSE
"2207","18","45","M","Hnf4g",454,"None","None",FALSE
"2208","18","46","F","Hnf4g",279,"None","None",FALSE
"2209","18","47","F","Hnf4g",391,"None","None",FALSE
"2210","24","60","M","Hnf4g",93,"None","None",FALSE
"2211","24","59","M","Hnf4g",76,"None","None",FALSE
"2212","24","58","M","Hnf4g",133,"None","None",FALSE
"2213","24","61","M","Hnf4g",64,"None","None",FALSE
"2214","3","8","M","Hnf4g",157,"None","None",FALSE
"2215","3","9","M","Hnf4g",195,"None","None",FALSE
"2216","3","10","M","Hnf4g",420,"None","None",FALSE
"2217","3","11","M","Hnf4g",350,"None","None",FALSE
"2218","3","56","F","Hnf4g",126,"None","None",FALSE
"2219","3","38","F","Hnf4g",147,"None","None",FALSE
"2220","3","39","F","Hnf4g",563,"None","None",FALSE
"2221","18","53","M","Utp14b",183,"None","Down",FALSE
"2222","18","45","M","Utp14b",292,"None","Down",FALSE
"2223","18","46","F","Utp14b",157,"None","Down",FALSE
"2224","18","47","F","Utp14b",329,"None","Down",FALSE
"2225","24","60","M","Utp14b",40,"None","Down",FALSE
"2226","24","59","M","Utp14b",65,"None","Down",FALSE
"2227","24","58","M","Utp14b",55,"None","Down",FALSE
"2228","24","61","M","Utp14b",50,"None","Down",FALSE
"2229","3","8","M","Utp14b",196,"None","Down",FALSE
"2230","3","9","M","Utp14b",307,"None","Down",FALSE
"2231","3","10","M","Utp14b",577,"None","Down",FALSE
"2232","3","11","M","Utp14b",370,"None","Down",FALSE
"2233","3","56","F","Utp14b",145,"None","Down",FALSE
"2234","3","38","F","Utp14b",112,"None","Down",FALSE
"2235","3","39","F","Utp14b",682,"None","Down",FALSE
"2236","18","53","M","Eps8l3",176,"None","None",FALSE
"2237","18","45","M","Eps8l3",422,"None","None",FALSE
"2238","18","46","F","Eps8l3",240,"None","None",FALSE
"2239","18","47","F","Eps8l3",370,"None","None",FALSE
"2240","24","60","M","Eps8l3",129,"None","None",FALSE
"2241","24","59","M","Eps8l3",127,"None","None",FALSE
"2242","24","58","M","Eps8l3",155,"None","None",FALSE
"2243","24","61","M","Eps8l3",53,"None","None",FALSE
"2244","3","8","M","Eps8l3",322,"None","None",FALSE
"2245","3","9","M","Eps8l3",298,"None","None",FALSE
"2246","3","10","M","Eps8l3",534,"None","None",FALSE
"2247","3","11","M","Eps8l3",387,"None","None",FALSE
"2248","3","56","F","Eps8l3",120,"None","None",FALSE
"2249","3","38","F","Eps8l3",156,"None","None",FALSE
"2250","3","39","F","Eps8l3",579,"None","None",FALSE
"2251","18","53","M","Rasd1",218,"None","None",FALSE
"2252","18","45","M","Rasd1",474,"None","None",FALSE
"2253","18","46","F","Rasd1",548,"None","None",FALSE
"2254","18","47","F","Rasd1",462,"None","None",FALSE
"2255","24","60","M","Rasd1",121,"None","None",FALSE
"2256","24","59","M","Rasd1",152,"None","None",FALSE
"2257","24","58","M","Rasd1",194,"None","None",FALSE
"2258","24","61","M","Rasd1",131,"None","None",FALSE
"2259","3","8","M","Rasd1",226,"None","None",FALSE
"2260","3","9","M","Rasd1",256,"None","None",FALSE
"2261","3","10","M","Rasd1",414,"None","None",FALSE
"2262","3","11","M","Rasd1",256,"None","None",FALSE
"2263","3","56","F","Rasd1",206,"None","None",FALSE
"2264","3","38","F","Rasd1",209,"None","None",FALSE
"2265","3","39","F","Rasd1",631,"None","None",FALSE
"2266","18","53","M","Slc6a14",46,"None","None",FALSE
"2267","18","45","M","Slc6a14",121,"None","None",FALSE
"2268","18","46","F","Slc6a14",101,"None","None",FALSE
"2269","18","47","F","Slc6a14",118,"None","None",FALSE
"2270","24","60","M","Slc6a14",0,"None","None",FALSE
"2271","24","59","M","Slc6a14",7,"None","None",FALSE
"2272","24","58","M","Slc6a14",23,"None","None",FALSE
"2273","24","61","M","Slc6a14",14,"None","None",FALSE
"2274","3","8","M","Slc6a14",26,"None","None",FALSE
"2275","3","9","M","Slc6a14",37,"None","None",FALSE
"2276","3","10","M","Slc6a14",143,"None","None",FALSE
"2277","3","11","M","Slc6a14",80,"None","None",FALSE
"2278","3","56","F","Slc6a14",29,"None","None",FALSE
"2279","3","38","F","Slc6a14",15,"None","None",FALSE
"2280","3","39","F","Slc6a14",159,"None","None",FALSE
"2281","18","53","M","Rasef",128,"None","None",FALSE
"2282","18","45","M","Rasef",222,"None","None",FALSE
"2283","18","46","F","Rasef",316,"None","None",FALSE
"2284","18","47","F","Rasef",218,"None","None",FALSE
"2285","24","60","M","Rasef",37,"None","None",FALSE
"2286","24","59","M","Rasef",43,"None","None",FALSE
"2287","24","58","M","Rasef",89,"None","None",FALSE
"2288","24","61","M","Rasef",52,"None","None",FALSE
"2289","3","8","M","Rasef",123,"None","None",FALSE
"2290","3","9","M","Rasef",197,"None","None",FALSE
"2291","3","10","M","Rasef",441,"None","None",FALSE
"2292","3","11","M","Rasef",228,"None","None",FALSE
"2293","3","56","F","Rasef",68,"None","None",FALSE
"2294","3","38","F","Rasef",93,"None","None",FALSE
"2295","3","39","F","Rasef",439,"None","None",FALSE
"2296","18","53","M","Btnl5",7,"None","None",FALSE
"2297","18","45","M","Btnl5",43,"None","None",FALSE
"2298","18","46","F","Btnl5",67,"None","None",FALSE
"2299","18","47","F","Btnl5",68,"None","None",FALSE
"2300","24","60","M","Btnl5",8,"None","None",FALSE
"2301","24","59","M","Btnl5",15,"None","None",FALSE
"2302","24","58","M","Btnl5",35,"None","None",FALSE
"2303","24","61","M","Btnl5",12,"None","None",FALSE
"2304","3","8","M","Btnl5",17,"None","None",FALSE
"2305","3","9","M","Btnl5",51,"None","None",FALSE
"2306","3","10","M","Btnl5",99,"None","None",FALSE
"2307","3","11","M","Btnl5",45,"None","None",FALSE
"2308","3","56","F","Btnl5",5,"None","None",FALSE
"2309","3","38","F","Btnl5",23,"None","None",FALSE
"2310","3","39","F","Btnl5",51,"None","None",FALSE
"2311","18","53","M","Krtcap3",126,"None","None",FALSE
"2312","18","45","M","Krtcap3",323,"None","None",FALSE
"2313","18","46","F","Krtcap3",324,"None","None",FALSE
"2314","18","47","F","Krtcap3",241,"None","None",FALSE
"2315","24","60","M","Krtcap3",65,"None","None",FALSE
"2316","24","59","M","Krtcap3",119,"None","None",FALSE
"2317","24","58","M","Krtcap3",143,"None","None",FALSE
"2318","24","61","M","Krtcap3",58,"None","None",FALSE
"2319","3","8","M","Krtcap3",92,"None","None",FALSE
"2320","3","9","M","Krtcap3",101,"None","None",FALSE
"2321","3","10","M","Krtcap3",250,"None","None",FALSE
"2322","3","11","M","Krtcap3",190,"None","None",FALSE
"2323","3","56","F","Krtcap3",134,"None","None",FALSE
"2324","3","38","F","Krtcap3",110,"None","None",FALSE
"2325","3","39","F","Krtcap3",384,"None","None",FALSE
"2326","18","53","M","Prss8",30,"None","None",FALSE
"2327","18","45","M","Prss8",238,"None","None",FALSE
"2328","18","46","F","Prss8",211,"None","None",FALSE
"2329","18","47","F","Prss8",241,"None","None",FALSE
"2330","24","60","M","Prss8",85,"None","None",FALSE
"2331","24","59","M","Prss8",20,"None","None",FALSE
"2332","24","58","M","Prss8",81,"None","None",FALSE
"2333","24","61","M","Prss8",39,"None","None",FALSE
"2334","3","8","M","Prss8",89,"None","None",FALSE
"2335","3","9","M","Prss8",145,"None","None",FALSE
"2336","3","10","M","Prss8",290,"None","None",FALSE
"2337","3","11","M","Prss8",197,"None","None",FALSE
"2338","3","56","F","Prss8",61,"None","None",FALSE
"2339","3","38","F","Prss8",86,"None","None",FALSE
"2340","3","39","F","Prss8",307,"None","None",FALSE
"2341","18","53","M","Fam195a",256,"None","Up",FALSE
"2342","18","45","M","Fam195a",520,"None","Up",FALSE
"2343","18","46","F","Fam195a",426,"None","Up",FALSE
"2344","18","47","F","Fam195a",368,"None","Up",FALSE
"2345","24","60","M","Fam195a",181,"None","Up",FALSE
"2346","24","59","M","Fam195a",174,"None","Up",FALSE
"2347","24","58","M","Fam195a",186,"None","Up",FALSE
"2348","24","61","M","Fam195a",106,"None","Up",FALSE
"2349","3","8","M","Fam195a",239,"None","Up",FALSE
"2350","3","9","M","Fam195a",231,"None","Up",FALSE
"2351","3","10","M","Fam195a",431,"None","Up",FALSE
"2352","3","11","M","Fam195a",449,"None","Up",FALSE
"2353","3","56","F","Fam195a",132,"None","Up",FALSE
"2354","3","38","F","Fam195a",142,"None","Up",FALSE
"2355","3","39","F","Fam195a",417,"None","Up",FALSE
"2356","18","53","M","Tpsg1",0,NA,"None",FALSE
"2357","18","45","M","Tpsg1",81,NA,"None",FALSE
"2358","18","46","F","Tpsg1",10,NA,"None",FALSE
"2359","18","47","F","Tpsg1",27,NA,"None",FALSE
"2360","24","60","M","Tpsg1",11,NA,"None",FALSE
"2361","24","59","M","Tpsg1",14,NA,"None",FALSE
"2362","24","58","M","Tpsg1",15,NA,"None",FALSE
"2363","24","61","M","Tpsg1",16,NA,"None",FALSE
"2364","3","8","M","Tpsg1",5,NA,"None",FALSE
"2365","3","9","M","Tpsg1",21,NA,"None",FALSE
"2366","3","10","M","Tpsg1",18,NA,"None",FALSE
"2367","3","11","M","Tpsg1",15,NA,"None",FALSE
"2368","3","56","F","Tpsg1",3,NA,"None",FALSE
"2369","3","38","F","Tpsg1",8,NA,"None",FALSE
"2370","3","39","F","Tpsg1",44,NA,"None",FALSE
"2371","18","53","M","Hmgcs2",329,"None","None",FALSE
"2372","18","45","M","Hmgcs2",816,"None","None",FALSE
"2373","18","46","F","Hmgcs2",571,"None","None",FALSE
"2374","18","47","F","Hmgcs2",534,"None","None",FALSE
"2375","24","60","M","Hmgcs2",261,"None","None",FALSE
"2376","24","59","M","Hmgcs2",272,"None","None",FALSE
"2377","24","58","M","Hmgcs2",389,"None","None",FALSE
"2378","24","61","M","Hmgcs2",218,"None","None",FALSE
"2379","3","8","M","Hmgcs2",506,"None","None",FALSE
"2380","3","9","M","Hmgcs2",421,"None","None",FALSE
"2381","3","10","M","Hmgcs2",729,"None","None",FALSE
"2382","3","11","M","Hmgcs2",732,"None","None",FALSE
"2383","3","56","F","Hmgcs2",311,"None","None",FALSE
"2384","3","38","F","Hmgcs2",422,"None","None",FALSE
"2385","3","39","F","Hmgcs2",1012,"None","None",FALSE
"2386","18","53","M","Tmem30b",108,"None","None",FALSE
"2387","18","45","M","Tmem30b",305,"None","None",FALSE
"2388","18","46","F","Tmem30b",171,"None","None",FALSE
"2389","18","47","F","Tmem30b",259,"None","None",FALSE
"2390","24","60","M","Tmem30b",23,"None","None",FALSE
"2391","24","59","M","Tmem30b",85,"None","None",FALSE
"2392","24","58","M","Tmem30b",102,"None","None",FALSE
"2393","24","61","M","Tmem30b",27,"None","None",FALSE
"2394","3","8","M","Tmem30b",124,"None","None",FALSE
"2395","3","9","M","Tmem30b",179,"None","None",FALSE
"2396","3","10","M","Tmem30b",380,"None","None",FALSE
"2397","3","11","M","Tmem30b",200,"None","None",FALSE
"2398","3","56","F","Tmem30b",90,"None","None",FALSE
"2399","3","38","F","Tmem30b",90,"None","None",FALSE
"2400","3","39","F","Tmem30b",355,"None","None",FALSE
"2401","18","53","M","Cth",84,"None","None",FALSE
"2402","18","45","M","Cth",215,"None","None",FALSE
"2403","18","46","F","Cth",194,"None","None",FALSE
"2404","18","47","F","Cth",241,"None","None",FALSE
"2405","24","60","M","Cth",38,"None","None",FALSE
"2406","24","59","M","Cth",62,"None","None",FALSE
"2407","24","58","M","Cth",83,"None","None",FALSE
"2408","24","61","M","Cth",30,"None","None",FALSE
"2409","3","8","M","Cth",109,"None","None",FALSE
"2410","3","9","M","Cth",83,"None","None",FALSE
"2411","3","10","M","Cth",238,"None","None",FALSE
"2412","3","11","M","Cth",119,"None","None",FALSE
"2413","3","56","F","Cth",50,"None","None",FALSE
"2414","3","38","F","Cth",52,"None","None",FALSE
"2415","3","39","F","Cth",176,"None","None",FALSE
"2416","18","53","M","B3gnt7",70,"None","None",FALSE
"2417","18","45","M","B3gnt7",120,"None","None",FALSE
"2418","18","46","F","B3gnt7",196,"None","None",FALSE
"2419","18","47","F","B3gnt7",97,"None","None",FALSE
"2420","24","60","M","B3gnt7",0,"None","None",FALSE
"2421","24","59","M","B3gnt7",50,"None","None",FALSE
"2422","24","58","M","B3gnt7",35,"None","None",FALSE
"2423","24","61","M","B3gnt7",9,"None","None",FALSE
"2424","3","8","M","B3gnt7",7,"None","None",FALSE
"2425","3","9","M","B3gnt7",11,"None","None",FALSE
"2426","3","10","M","B3gnt7",135,"None","None",FALSE
"2427","3","11","M","B3gnt7",6,"None","None",FALSE
"2428","3","56","F","B3gnt7",30,"None","None",FALSE
"2429","3","38","F","B3gnt7",31,"None","None",FALSE
"2430","3","39","F","B3gnt7",90,"None","None",FALSE
"2431","18","53","M","Sh3bgrl2",133,"None","None",FALSE
"2432","18","45","M","Sh3bgrl2",326,"None","None",FALSE
"2433","18","46","F","Sh3bgrl2",199,"None","None",FALSE
"2434","18","47","F","Sh3bgrl2",188,"None","None",FALSE
"2435","24","60","M","Sh3bgrl2",57,"None","None",FALSE
"2436","24","59","M","Sh3bgrl2",67,"None","None",FALSE
"2437","24","58","M","Sh3bgrl2",124,"None","None",FALSE
"2438","24","61","M","Sh3bgrl2",25,"None","None",FALSE
"2439","3","8","M","Sh3bgrl2",101,"None","None",FALSE
"2440","3","9","M","Sh3bgrl2",186,"None","None",FALSE
"2441","3","10","M","Sh3bgrl2",380,"None","None",FALSE
"2442","3","11","M","Sh3bgrl2",231,"None","None",FALSE
"2443","3","56","F","Sh3bgrl2",96,"None","None",FALSE
"2444","3","38","F","Sh3bgrl2",78,"None","None",FALSE
"2445","3","39","F","Sh3bgrl2",341,"None","None",FALSE
"2446","18","53","M","Crb3",108,"None","None",FALSE
"2447","18","45","M","Crb3",261,"None","None",FALSE
"2448","18","46","F","Crb3",240,"None","None",FALSE
"2449","18","47","F","Crb3",162,"None","None",FALSE
"2450","24","60","M","Crb3",65,"None","None",FALSE
"2451","24","59","M","Crb3",64,"None","None",FALSE
"2452","24","58","M","Crb3",77,"None","None",FALSE
"2453","24","61","M","Crb3",45,"None","None",FALSE
"2454","3","8","M","Crb3",89,"None","None",FALSE
"2455","3","9","M","Crb3",158,"None","None",FALSE
"2456","3","10","M","Crb3",117,"None","None",FALSE
"2457","3","11","M","Crb3",193,"None","None",FALSE
"2458","3","56","F","Crb3",95,"None","None",FALSE
"2459","3","38","F","Crb3",138,"None","None",FALSE
"2460","3","39","F","Crb3",277,"None","None",FALSE
"2461","18","53","M","Acer1",45,"None","None",FALSE
"2462","18","45","M","Acer1",128,"None","None",FALSE
"2463","18","46","F","Acer1",82,"None","None",FALSE
"2464","18","47","F","Acer1",81,"None","None",FALSE
"2465","24","60","M","Acer1",30,"None","None",FALSE
"2466","24","59","M","Acer1",39,"None","None",FALSE
"2467","24","58","M","Acer1",42,"None","None",FALSE
"2468","24","61","M","Acer1",11,"None","None",FALSE
"2469","3","8","M","Acer1",47,"None","None",FALSE
"2470","3","9","M","Acer1",36,"None","None",FALSE
