"","symbol","18_53_M","18_45_M","18_46_F","18_47_F","24_60_M","24_59_M","24_58_M","24_61_M","3_8_M","3_9_M","3_10_M","3_11_M","3_56_F","3_38_F","3_39_F"
"Grtp1","Grtp1",108.4809929,269.319184,209.8575425,173.833386,24.7067888,81.5329726,80.24588,24.1049933,111.6771829,104.4350382,257.1412179,198.9843489,46.9806173,82.0807415,296.2653704
"Hoxa11as","Hoxa11as",61.5699882,356.9247215,207.1531189,119.2039547,13.507454,78.1431663,42.995353,0,61.7447066,80.0853126,173.6631891,114.4329039,35.7878643,42.0043951,192.9916876
"Rassf7","Rassf7",150.1543901,253.1977772,283.178997,245.270991,25.6089567,101.6453073,96.5857414,40.7856281,156.7094887,192.7710622,339.3942841,187.9915913,103.1522523,120.9072654,383.059405
"Dhrs11","Dhrs11",54.044491,274.4659211,132.6898295,159.0082384,45.7851082,22.8534479,53.5383055,31.3945191,62.1639409,58.8233127,121.4297065,123.2761444,47.7638817,31.8352011,202.7516062
"X1110017F19Rik","X1110017F19Rik",249.1618854,528.5891915,456.097409,377.3065177,174.9741106,146.8787873,207.8702441,87.3277922,193.1519665,224.3688795,430.9486383,368.3958774,145.3546175,172.4322278,519.982939
"AA467197","AA467197",98.1661137,362.6575468,295.1015635,163.7284375,96.7376093,109.2900559,102.0249873,66.636201,174.8059945,182.8440455,327.7963212,343.823104,79.6249963,78.2302333,196.9309684
"Ildr1","Ildr1",118.3135331,297.7993649,111.4082524,204.7756235,55.1934226,54.2691305,96.9232422,10.557968,140.750329,256.5088801,365.245788,339.4491688,78.280757,70.1436942,345.3979542
"Prelid2","Prelid2",28.8424528,140.8032781,154.0515694,169.7608382,39.0515883,39.5969614,81.9425863,48.5499553,89.3667336,111.9444177,250.5210373,258.205553,47.8371593,92.3694252,221.9857581
"D730039F16Rik","D730039F16Rik",37.9384706,77.4589771,48.1834835,72.143841,29.111431,14.9025954,31.633387,0,22.1312282,12.0023123,53.2849635,45.8637483,3.2018192,9.13256,45.89761
"Galnt12","Galnt12",136.0083994,260.0932587,128.1676685,211.1417494,52.0340966,71.3939794,82.4629544,32.6646052,64.48373,116.9707233,296.498921,187.1093055,85.3017959,79.6600361,258.0286524
"Foxd2","Foxd2",122.2396083,267.5068601,158.4426652,259.5803813,34.1512307,73.7224793,99.3292974,44.9336905,130.8046468,142.5423914,359.5303879,193.1797074,102.8962395,144.0348902,321.8024016
"Hnf4g","Hnf4g",178.2125945,454.1580434,279.4277186,391.1728714,92.7300613,76.1315034,133.0733366,63.6853781,157.1032859,194.9020145,420.44511,349.8735744,126.4364237,146.7675208,562.8335657
"Utp14b","Utp14b",182.6764807,291.9928649,157.042909,329.4752499,39.8300956,64.7951272,55.2755054,49.7372853,196.3564807,307.4147749,577.0852585,369.6418777,144.8219414,112.1981818,682.2736409
"Eps8l3","Eps8l3",176.462118,421.9437381,239.9207035,369.9336096,128.5617386,126.7828909,155.2768887,53.4370849,321.9673233,298.4104631,534.0792795,387.0543346,119.8068699,155.8288815,579.0255103
"Rasd1","Rasd1",217.9420038,473.8285777,547.8855387,462.4744886,120.7927342,152.1826418,193.8011556,131.1919871,225.5867589,255.9468029,414.2931768,256.3995653,206.072379,209.1820306,630.609254
"Slc6a14","Slc6a14",46.1946113,121.4772979,100.8144339,117.8854376,0,6.883839,23.2470584,13.5970092,26.3238649,37.2195815,143.1548021,80.1217668,28.7905269,15.4933045,159.3510202
"Rasef","Rasef",128.2907853,221.6674111,315.6924072,218.3720849,37.2713633,42.6268107,88.9230665,52.0509094,122.5040015,196.8137527,441.3387918,227.8999466,68.240468,92.6461285,438.9779639
"Btnl5","Btnl5",7.1771545,42.9552821,67.4026773,68.1026596,8.112387,15.4277084,34.9101141,11.6203387,17.1824056,51.299086,98.7203111,45.2367609,4.919166,23.0436754,51.2165373
"Krtcap3","Krtcap3",126.3934419,323.3560277,323.6183982,240.7125984,65.0895062,119.101661,143.4849933,58.1278475,91.5641649,100.7113804,250.3210233,189.5984038,134.0406728,109.9693529,384.0787655
"Prss8","Prss8",29.7504339,237.7434813,211.3842283,241.3726691,85.0060454,20.4470105,81.1411976,39.1202446,88.9104249,145.0804359,290.1502282,196.9496391,60.8355895,85.9737445,307.0250533
"Fam195a","Fam195a",255.9135791,520.335114,426.2439004,367.5376609,181.2544496,173.9708255,186.1256336,105.6414645,238.8272419,230.8126244,431.0971691,449.1192184,131.84875,141.9307073,416.7349486
"Tpsg1","Tpsg1",0,81.1520697,9.5905633,26.7846753,10.6428757,13.945013,14.5204162,16.4141267,4.924799,20.952906,18.3778313,15.4372995,2.928557,7.7622616,43.5910468
"Hmgcs2","Hmgcs2",329.233411,816.3044689,570.564753,534.1500934,261.4650871,271.5058667,389.1950367,218.3342123,506.0092854,420.9548779,728.909979,732.2520806,311.4792788,421.9205903,1012.0917655
"Tmem30b","Tmem30b",107.8569086,304.5089409,171.4620513,259.3815553,22.5615197,84.8572201,101.6473061,26.996352,124.3088653,179.2512902,379.5129426,200.4407232,89.7286075,89.52625,354.8363097
"Cth","Cth",84.0902825,214.7208434,193.639544,240.7284605,37.7596929,61.7606489,82.730071,29.9869595,108.5563795,83.3477394,238.0735343,119.1793609,50.0604304,51.5285656,176.4760555
"B3gnt7","B3gnt7",70.1507613,120.0175914,195.924185,96.858389,0,49.7212456,34.9193048,9.088912,6.881003,11.1380914,134.5366962,6.4383451,30.1820474,30.7682931,89.7356558
"Sh3bgrl2","Sh3bgrl2",132.7677291,326.3492292,199.4872568,188.2527888,56.7339957,67.1057767,124.4932736,24.594211,100.8899825,186.3069801,379.5091083,230.9516009,95.5703912,77.5293314,341.1388912
"Crb3","Crb3",107.7057741,261.1108521,240.4537028,161.7142715,65.2664504,63.5501653,77.3497805,45.337811,88.9717343,157.6126271,116.9366236,193.1296601,94.672727,137.8374819,276.7819248
"Acer1","Acer1",45.0670367,127.8366848,81.6088027,81.1476885,29.9827194,38.630274,41.6713711,10.8897344,47.4795546,36.0016252,100.4111896,74.652039,25.8186994,20.6992299,111.0587272
"Creb3l4","Creb3l4",13.7269311,70.6109566,11.2172738,44.5717184,30.002925,7.511866,45.1295756,0,0,18.6645087,73.7633194,16.5709044,9.6657838,40.8858938,73.9470735
"Hepacam2","Hepacam2",12.9299224,45.11092,13.9637019,46.8847601,25.7052818,20.2267972,23.0441102,0,38.2799616,33.2197054,64.6496955,20.1994082,7.7256732,33.0808993,106.4326395
"Slc26a2","Slc26a2",94.9911314,315.9522783,214.2630087,235.0172495,61.2467469,52.4904766,87.84928,47.0976671,171.7125772,207.5268988,452.4498424,405.8807687,100.6150053,125.3555146,391.2571281
"O3far1","O3far1",6.915788,182.4065247,98.3697765,118.4385285,44.2346792,54.94156,42.4194017,45.4133862,45.4313639,40.0552564,120.3490683,97.7879936,46.8514194,47.0546483,162.0806499
"Sh2d4a","Sh2d4a",207.6204189,398.9310046,196.5741914,341.525691,72.2761104,68.2385778,206.212901,42.0952029,201.9358535,200.8768885,422.7430997,319.6896126,137.502613,156.2809254,623.434008
"Creb3l1","Creb3l1",195.369857,399.7765632,306.3802132,335.2812366,76.4616525,183.5743457,104.4264684,38.1587462,115.0937426,181.5954002,398.1857462,246.3958339,104.3387075,140.7813092,373.5576332
"Mal2","Mal2",114.9180298,301.9510118,213.1953542,240.6859807,13.0760296,34.437038,87.8670497,46.9012509,124.046035,119.3357473,284.4094563,251.52137,102.883398,99.3205748,233.9270173
"Spire2","Spire2",89.4906469,127.2146081,106.7571493,141.3201413,44.5122902,41.9820784,42.8029967,31.3601129,84.3127204,142.3970387,251.6695022,181.3465891,60.3761437,34.374904,256.4776538
"Fahd1","Fahd1",139.9321036,286.8554972,190.9049189,261.7538707,18.1831255,64.2919194,143.1373847,70.9535671,68.1915474,144.4767082,327.1650552,190.0507458,97.1614492,111.7883918,309.8669169
"X2210404O07Rik","X2210404O07Rik",150.1381838,338.6076922,243.7549641,334.1374104,117.4902599,108.0066634,189.7931473,58.1289216,240.6686778,234.8719319,377.6264447,314.6155073,98.4905361,91.1290777,430.1604682
"Slc26a3","Slc26a3",19.090705,29.074485,33.2086294,39.8904312,30.2155178,6.048934,17.2647638,6.768786,51.9729722,39.6319794,112.5531043,34.7516663,12.6958136,11.3263255,62.7676223
"Nr1i2","Nr1i2",46.0694676,203.0756077,165.5532997,166.851344,45.368521,32.1581731,37.1597483,27.664391,100.5478129,91.9626829,184.5573709,163.1438088,78.9489216,100.7112176,251.9514445
"Myo5c","Myo5c",117.493678,271.1170964,270.9531218,267.5477223,41.0129634,61.9214519,84.8966532,37.5335918,84.1079897,156.7413909,386.5884461,146.98503,98.0563705,74.7746209,317.6579374
"Ppfia3","Ppfia3",54.8723106,124.0616864,79.4126738,131.003885,47.9071436,68.2955156,36.3693436,29.6329263,71.6006516,54.1317467,150.1212894,96.2752632,35.6702036,43.0776694,218.0821601
"Ces1g","Ces1g",125.4954187,182.8468206,199.586026,140.0589262,64.6491347,71.7312151,148.6488954,55.9782107,150.7981562,136.4883035,208.0984253,222.0239918,101.522262,28.6293524,152.8253651
"Nupr1","Nupr1",89.2552057,279.6467421,299.21945,276.8153874,81.8616973,105.8340073,95.62055,62.0396053,112.7542401,132.7099493,273.8099469,122.9218823,80.7893727,150.3642814,402.4548992
"Gpx2","Gpx2",541.1526889,1049.8728274,1141.2796911,773.6370568,358.3426436,463.0466086,442.3932619,229.0870519,618.6311076,544.8018877,1142.2818514,965.0671649,372.5110069,507.8318412,1370.9035679
"Hook1","Hook1",271.7549501,380.1372357,240.1655869,325.3026411,58.5015299,80.8554147,196.3392472,47.5009914,180.8669595,312.1886086,603.6116077,422.1259972,162.4563854,109.8412314,641.5829475
"Gstp2","Gstp2",99.7097836,273.0907781,216.361897,224.8283369,76.6721414,56.6909664,63.7947115,26.8142828,51.4688899,75.0411073,148.4158971,93.0401928,66.913323,41.5298877,124.185639
"B3gnt3","B3gnt3",84.4937639,232.0236143,127.001663,148.6065646,26.5188287,38.348943,68.8560569,17.9185003,67.0260405,75.2263537,328.9275737,154.9750296,77.5283995,47.4860079,193.1788167
"Sema4g","Sema4g",172.9787518,440.7255152,429.4271602,382.1002152,107.7747013,156.7597341,179.7814141,74.3011171,234.2953418,229.9333252,521.2149075,359.9971887,174.2794753,226.3846267,541.6074257
"Tmem139","Tmem139",41.9429111,114.3143033,56.26104,71.1621846,15.3742247,22.7573535,0,6.2393117,28.0179441,21.1592909,77.3970152,91.4998902,20.8057312,37.0829761,86.6688205
"Tnni1","Tnni1",85.9250423,179.2686274,279.4549885,151.8541547,118.7770396,56.0371361,93.0528901,44.3200622,104.8094286,105.6307448,176.2495142,141.9010804,69.0779982,74.3591192,177.4109247
"Erbb2","Erbb2",148.2727356,334.945918,257.6363726,323.1017948,101.2268791,103.0373822,195.3422711,99.1910809,157.9653756,170.1069438,418.0910461,363.5299361,174.2681543,179.81264,450.734526
"Clcn2","Clcn2",68.8701036,158.2847135,181.1466112,177.0023509,38.1572233,62.3895327,105.7132707,44.7461991,120.2044862,96.6022536,279.8571395,176.1288771,64.1758199,53.4706288,203.8899375
"Slc25a35","Slc25a35",89.9522345,131.283928,81.6814307,83.9305588,24.0856707,13.9328245,72.9405479,39.9244499,64.5211586,61.6625826,158.5538039,143.888185,33.6060847,36.8549312,142.1626704
"AA986860","AA986860",188.1486189,446.5125803,312.4414288,343.3121846,97.4184027,93.3330991,75.6460633,74.9383226,232.4137092,248.0952717,430.9294727,387.2559971,72.5540853,188.2989478,661.5078483
"Dsc2","Dsc2",230.5879172,486.9761723,351.5783371,347.8750208,85.8001329,76.5752931,110.4770931,121.4764411,260.1854594,297.2617558,562.103212,491.4442657,169.4375563,176.778538,564.8003017
"Lrrc66","Lrrc66",72.1396765,127.8920805,99.9665041,132.3614915,32.6251249,43.256041,76.8175669,0,37.9825176,60.9580847,150.8040332,67.2468718,83.4674477,45.5618149,178.1604809
"Atoh1","Atoh1",7.1310472,28.0091519,35.7471809,24.6619409,11.791373,25.419579,22.4187336,13.902258,21.4372466,36.5565121,64.6580815,7.2510624,37.5813455,3.9252508,68.0708582
"Ces2c","Ces2c",5.6090465,18.929763,3.9783561,19.6597528,0,0,8.093143,0,8.683968,22.5036391,34.9646007,25.9944465,5.4312415,3.7967954,61.621915
"Rhpn2","Rhpn2",108.9427376,309.7206117,267.3317694,247.5451887,45.2111569,56.2780748,89.0956046,60.9021927,151.5808083,136.2347689,285.1035271,266.4632277,101.2733373,122.3227926,365.4873947
"Gdpd1","Gdpd1",70.9234468,230.1320723,156.2870846,154.2325414,23.2646411,43.6441874,62.0807682,77.4133344,67.4141674,124.2355529,212.7941442,143.340722,62.9325571,93.9166467,224.2745184
"Mfsd4","Mfsd4",38.5830531,202.4397539,139.0392308,179.3671416,20.4253554,29.7255892,85.3798827,7.3318596,75.136881,48.0493895,161.7656436,91.2230324,28.4018514,50.5973538,165.6334427
"Nipal1","Nipal1",111.0864334,262.5940979,280.6506341,191.7442074,89.6564069,132.3268944,109.2542297,38.7524397,174.9610847,172.7819586,332.5902011,317.2738897,81.6869425,87.3508773,478.7827719
"Maoa","Maoa",133.3485332,437.5536779,391.2804248,295.1357627,96.024527,86.6088193,177.4648341,49.1336049,217.8942711,283.5829822,461.930054,376.5138528,159.143112,118.6662265,366.507599
"Naprt1","Naprt1",129.894094,357.8813641,312.0870855,231.6364256,132.3042029,100.9826996,99.2499021,199.7656124,117.5649468,156.2128027,272.9313905,220.6272807,129.635259,110.2703628,350.712094
"Lsr","Lsr",227.3659125,531.387693,400.5312837,443.6995033,126.9834165,231.8591699,188.3996124,80.1939749,230.7146437,268.2361252,431.7604746,328.2333865,126.824344,223.1377776,649.1782374
"Pdia5","Pdia5",77.78583,149.0296742,124.1862651,156.8001619,30.0314638,36.6142273,52.2064429,19.0662518,72.3283458,117.1830364,187.2195516,110.5634228,38.7957971,30.2012577,184.4777138
"Mboat1","Mboat1",140.8224527,338.2264453,218.677951,270.0484663,76.7473744,41.3998194,73.6154288,6.7148673,169.892396,195.6924518,319.3522997,281.3188442,81.7320803,97.1493514,347.7545968
"Pcbd1","Pcbd1",73.6379522,260.9422363,124.1393403,131.8266402,91.5440871,97.3753957,106.9078528,102.5303081,62.1918801,111.7463569,161.2757433,188.9368003,109.537513,67.9943094,216.3391081
"Llgl2","Llgl2",111.6733643,263.787022,227.758172,288.2257944,68.4649728,88.4752872,125.1576435,58.2695712,194.1447548,195.495575,384.5780313,338.5110981,101.3506505,127.0100039,439.0687902
"Mecr","Mecr",175.6917393,446.3840097,377.3152561,336.4491475,83.2077082,128.8481304,174.3750954,65.6664009,129.5632032,140.0705791,374.158201,218.0704909,131.8491454,110.3575348,357.351176
"X2610528A11Rik","X2610528A11Rik",325.2329982,902.2764394,668.6311472,529.4240178,241.7088551,195.6864616,316.3618918,178.9837739,502.0793271,424.2870929,764.932630399999,779.7175675,250.6669217,325.5916322,955.6712708
"Gprc5a","Gprc5a",69.2998596,256.29455475,94.1699848,125.9914698,0,14.9640035,28.4598766,9.0152063,58.5854689,87.9744489,311.7453487,115.6949703,31.5936224,62.9462763,342.9159434
"Tmem97","Tmem97",192.3773817,209.5549673,264.9678407,194.446122,48.1912113,106.2736009,63.0551265,24.2514123,51.7057253,67.3048285,245.0551764,182.151019,87.8342087,80.3476632,292.3952695
"Sgsm3","Sgsm3",117.7437898,322.7082909,196.1820197,308.124333,65.5638836,81.8998965,105.3498952,46.8967259,147.8183638,187.0991895,397.7577008,314.0180673,93.8157277,139.4613042,420.411342
"Sel1l3","Sel1l3",58.1358547,124.7818132,143.6591715,97.0872262,54.2059685,47.9181157,52.1806416,18.3347697,30.9278253,45.6499071,162.810796,69.3815302,76.3205665,42.4727964,132.1930643
"B3galt5","B3galt5",21.5264503,144.1170781,148.2710975,64.2418544,12.659213,36.3830807,40.3105021,0,19.9004598,37.2495015,173.2547613,36.7198689,12.163979,8.2502017,48.3671902
"Guca2b","Guca2b",109.6623588,171.0373059,120.9474483,127.628114,45.6079953,57.5308318,102.601681,55.0212348,53.3151051,55.7182931,108.2164358,129.0234065,51.1679594,20.7609841,220.104499
"Stap2","Stap2",79.8512229,124.2467325,176.7549537,170.3282607,35.4667128,58.3851893,62.6155489,22.6043525,120.1059827,75.0464959,133.1925689,175.4930227,61.1013484,35.9478123,187.1116351
"Cdh17","Cdh17",204.8249889,355.8842366,245.1569787,303.0824567,65.9346272,105.7149615,186.9150626,82.0294257,139.3836264,179.7486717,428.9127391,363.079005,161.7546636,137.8111006,423.6553001
"Pck1","Pck1",41.6065427,167.4555887,115.5424314,127.9773342,46.6106006,35.9969624,61.1866685,21.2522143,65.1187787,55.2434668,109.2816333,49.8429078,14.7887323,40.9241944,164.3714366
"Slc16a5","Slc16a5",87.4189205,283.6688302,193.2889234,352.7961345,20.7140268,60.2200279,71.9388836,35.0039044,248.69409,141.9181928,426.8297056,345.5437096,137.2791321,90.4287908,365.4986555
"Rab15","Rab15",92.6990848,236.2334558,215.2687554,217.6310867,47.864225,55.1086373,89.6548203,23.5691147,79.7249921,77.690411,287.0415887,168.580772,42.7974939,46.0623423,254.4731234
"Tmprss2","Tmprss2",199.4292938,589.1552074,412.3095179,343.4648268,94.3553386,124.4193902,128.3891902,82.3404795,223.3007006,233.9190083,498.8484544,373.6492689,134.0323719,142.2139366,499.3346764
"Naip1","Naip1",36.8680955,161.4109523,49.6651986,104.7839813,45.7878593,22.209109,53.80191,32.6130063,46.7806628,42.4483604,89.0528942,82.5484023,58.7868219,21.2504837,126.4112583
"Anks4b","Anks4b",73.5497976,131.9445494,68.5753723,107.9122407,5.2766666,22.3727672,44.2763832,33.4457316,44.6419813,61.2996908,112.2755987,52.6511062,62.2946917,28.9600877,169.0875121
"Fam13a","Fam13a",197.2217432,339.2617461,211.0600782,245.6275476,32.4162062,53.3638534,89.3084243,47.7995151,184.6512322,153.6007187,303.4319962,207.597548,121.6645151,147.3119201,626.765914
"Prom1","Prom1",167.6148668,420.8310366,279.3330654,342.0132461,69.9354082,75.3756745,145.3309381,43.6234256,147.4615147,202.2842408,504.7817263,341.0448463,154.1487878,147.8365625,494.9887259
"Fam23a","Fam23a",74.9479653,61.6434,75.4720429,121.9772918,5.6014624,40.5941384,33.6245893,15.3584375,22.8908065,60.8329655,136.0988385,93.2373291,69.4474737,52.7985846,154.3534555
"Sdsl","Sdsl",135.2223851,322.13376,262.6048716,278.9993858,100.6697917,124.9062222,113.3773954,138.1933032,150.1683328,121.4628236,233.2718464,207.9414821,114.632625,165.9260776,320.1569544
"Tmem8","Tmem8",126.5364494,167.5032114,169.3142398,221.2089158,44.1342306,64.2219837,129.7159175,34.8084193,141.3602007,91.8820627,244.1689211,218.5502954,101.2181769,90.7209347,258.7997553
"Slc9a2","Slc9a2",12.476107,61.1279081,18.3558704,59.1586989,13.5151603,12.3913304,0,13.4434813,24.7077304,50.749296,117.0005075,44.5421756,6.6801605,15.01991,61.4359
"X1810007I06Rik","X1810007I06Rik",18.88347,90.5160244,164.42311,89.7997291,10.8232266,25.257756,33.8396533,8.13201,29.448015,32.3363297,76.403748,48.6405336,63.2425923,46.2001747,105.447246
"Hook2","Hook2",141.9390499,263.5503405,206.1422829,244.9515492,70.8336617,85.126801,103.4986051,92.207883,96.3040307,161.4829272,288.5479584,233.8748051,87.0634055,108.3097821,351.0346269
"Plekha8","Plekha8",136.3507218,208.3002475,132.3696354,195.2027931,26.9732639,18.622717,87.7317945,12.661025,77.2319926,203.1950713,264.3945307,290.1454435,89.4977199,94.6276634,312.3179155
"Rep15","Rep15",7.511381,52.4195092,0,24.3063535,11.1952683,0,12.7644846,0,13.3292065,23.461867,49.6109228,32.1418576,23.3900797,2.4981875,19.285161
"Ugt2b34","Ugt2b34",172.0745531,332.8365465,289.1734476,271.811131,40.7877682,44.78499,138.6234875,44.3018539,137.3286174,161.7772439,407.9899985,315.7099936,136.6651099,118.7749062,370.6035421
"Eps8l2","Eps8l2",61.0613145,260.7755888,179.4746029,193.9434234,69.9764841,40.5357862,82.333905,67.1059949,98.972172,97.8266733,243.3290369,146.2836571,123.2549377,79.3937846,302.7662331
"Edn1","Edn1",172.4366564,507.956806,284.4902414,452.9415712,102.731388,53.9785927,162.7762574,119.3978357,469.8002371,413.2790685,774.1208431,738.4141236,182.6563706,374.7236798,1143.6054379
"Ppif","Ppif",120.7287483,302.0884096,185.8862396,198.0431915,58.1531602,46.462066,82.219179,130.6658292,64.5949203,98.1368898,235.7804445,273.8252686,108.6257599,87.4003617,258.6349495
"Pde9a","Pde9a",45.2772264,105.7750599,111.7829677,153.2221203,29.9501452,13.6825855,93.5997093,10.9562623,103.75838,84.9176706,198.7753333,107.8136534,30.7999784,43.6982613,163.4501732
"Epb4.1l4b","Epb4.1l4b",96.019508,178.7842292,196.7128837,207.9001536,71.3408019,97.471863,135.1846991,37.5524735,108.2079181,155.738712,322.8743548,231.137353,127.1204392,116.4422015,323.9313072
