"","symbol","18_53_M","18_45_M","18_46_F","18_47_F","24_60_M","24_59_M","24_58_M","24_61_M","3_8_M","3_9_M","3_10_M","3_11_M","3_56_F","3_38_F","3_39_F"
"17135","Snord35b",1.683797,1.555094,0.2427866,0,1.62195,0,0.66567,0,1.526765,1.177566,2.397895,1.948351,0.5133921,0.148216,3.818593
"17136","Psg22",0.33904,0,1.23712,0.160055,0,1.477957,0.3000967,0,0.9149118,0.7939262,2.34752,5.285874,0,1.433291,2.49052
"17137","Fbxo40",0.371997,0,0,0.2100948,0,0,0,0,5.837396,0,2.397895,1.180411,0,3.609236,1.547265
"17138","Krtap8.2",0,0,0,0,2.397895,0,0,0,0,0,5.834796,0,0,0,0
"17139","Serpinb9d",0,0,0,0,0,0,0,0.629766,0,1.365133,6.302453,0,0,3.119676,3.561741
"17140","Olfr156",0,0,0,0,0,0,0,0,6.146992,0,3.676154,0,0,1.064977,2.892873
"17141","Slco5a1",0.2003941,1.1072,1.233379,1.169246,0,0,0,0,0,5.3204,6.451641,1.622309,0,0.06543269,4.522662
"17142","X4930417O13Rik",0,0,0,1.067851,0,0,0,0,1.557276,2.354631,0.7749354,0.8261973,1.869559,1.138334,2.870081
"17143","Sowahd",0,0,0,0.7348885,0,0,0.5224327,0,0,0,3.318351,0.8609859,2.397895,0,2.397895
"17144","X2310016D03Rik",0,0,0,1.976476,0,0,0,0,1.346606,2.362046,6.553789,0,0,0,0.8726847
"17145","Emid2",0.4750136,0.4203799,0.6317202,1.341601,0,0.9751305,0,0,2.588873,0.7727314,4.728695,1.646304,0.1984838,1.800077,0.1674856
"17146","Slc38a4",2.355715,1.724936,0.3401598,0,0.003073609,0.1331078,0.0598999,0,0.572333,0.7997879,1.807918,2.306349,3.919256,0.9943856,9.061692
"17147","Ticam2",0.1370573,0,0.1608721,2.387713,0,1.173709,2.991228,0,1.665951,1.47146,3.301083,0.2184571,3.030741,0.6258303,4.133714
"17148","Foxp3",3.563649,1.875984,1.396252,0.4167711,1.923083,2.121922,0.6998647,0.1787972,3.263948,4.079922,2.77511,0.2588019,0.2661655,1.100747,4.012458
"17149","Stmn3",2.576405,0,0,0,0,0,0.017505,2.022842,1.96229,0.2229661,0.6370294,0.8523059,0,0.2047298,1.763711
"17150","Olfr380",0,0,0,0,1.280661,1.415976,0,0,0,1.677663,2.699155,4.251319,0,0,2.397895
"17151","Olfr53",0,0,1.412608,0,0,0,0.9277032,0,0,0.6541267,7.424961,1.268533,0,0,3.626155
"17152","Olfr392",0,0,0,0,1.59182,0,0,0,1.461235,0,4.795791,0,0,0,0
"17153","Akap12",1.702363,0.1820597,1.678399,2.637358,0.07330398,3.366036,0.6846416,5.247394,2.289913,1.641537,3.567529,0.6254523,2.782226,2.397173,6.112417
"17154","Olfr979",0,0,0,0,0,0.5899215,0,0,0,1.613292,4.795791,2.296894,0,1.37707,1.821632
"17155","X6430548G04",0,1.31411,0.2697285,0,0,0,0,0,0,0,5.030413,1.734483,0.2970654,0.8301513,6.293585
"17156","Rhox6",0,4.893091,0,1.758239,0,0,0,0,2.397895,0,0,3.436493,0,0,0
"17157","X4930458L03Rik",0,0,0,0,0,0,0,0,0,0,6.162968,1.138432,0,0.4367379,3.16126
"17158","Tfap2c",0.1354534,0.3591493,3.866789,0.2496999,0,1.582567,2.665782,0,2.670607,1.485319,1.405754,0,0.4016225,3.236482,2.198646
"17159","X8430419L09Rik",0.9408254,0,0,0.4317251,0.04874739,0,0.04029902,0.3830362,0.5101715,3.577333,4.117581,1.104362,1.420838,1.06185,1.466656
"17160","X1700042B14Rik",0,0,1.538005,0,0,0,0,0,0,0,2.397895,2.397895,2.397895,0,2.024163
"17161","Madcam1",1.422316,0,0.3403368,0.3113634,1.49303,0,0,1.798868,0,0,0.8206051,2.658685,0.3012459,0.836929,4.327781
"17162","Gm16532",0,0,0,0,0,0,0,0,0,0,3.902149,6.972802,0,1.914797,0
"17163","X2410137M14Rik",0,2.397895,0,0,0,0,0,0.4096076,0,2.303804,7.455416,0,0,0,0
"17164","Crtac1",1.768414,0,2.348527,6.174687,0,0.3054392,0,0,2.197232,0.371062,4.365252,2.050797,0.2958807,2.614318,1.513149
"17165","X4833428L15Rik",0,0,0,0,0,2.397895,0,0,2.397895,0,2.431088,0,0,0,1.381379
"17166","Ifna1",0,0,0.9093171,0,0,0,0,0,2.397895,0,2.027952,5.507203,0,0,0
"17167","Olfr1330",0,0,0,0.5324357,0,0,0,0,0,1.774171,5.351422,3.984101,1.566302,1.338987,1.652608
"17168","Jakmip3",0,0,0,2.206068,0,0,0.6282621,0,2.764679,1.35477,4.952059,2.173955,0,2.318152,0.8598031
"17169","Olfr1413",0,0,1.320863,1.059694,0,0,0,0,1.103732,0,10.08576,0,0,0,0
"17170","X1700023A16Rik",0,0,0.5116341,0,0.5236872,0,0,0,0,1.86512,3.700423,3.099039,0,2.049981,1.630402
"17171","Kcnab2",0.2018874,0.0332917,0,0.5813493,0.00597492,0,0.86461,0,3.246799,0.8788417,3.175612,1.280894,0.1883586,0.5592765,0.1207261
"17172","Gm10319",0,0,0,0,0,0,0,0,0.4858274,2.81179,6.191117,6.288058,0.1678145,0,0.3548557
"17173","Mir5100",0,0,2.70563,0,0,0,0,0,2.397895,0,4.795791,0,0,0,2.397895
"17174","Gm5415",0,0.7355002,0,1.799,0,2.397895,0,0,0,2.178088,3.388785,0,0,0,0.4597968
"17175","Olfr702",0,2.397895,0,0,0,0,0,0,0,0,4.881792,2.18035,2.397895,0.5263248,1.146758
"17176","Spo11",0.3738493,0.1865808,0.4987724,0,1.396306,0,0.02928801,0.07354085,4.077376,0,3.384139,4.110253,0,2.397895,2.397895
"17177","Bpifa2",0,0.1079178,1.034451,0.1209747,0,0,0,11.39901,0,2.108636,1.704718,0,0,0,0.3247362
"17178","Nlrc5",0.9997007,0,1.005996,0.1438374,1.035023,0,0.03598337,6.572678,2.760163,1.292048,7.366958,4.11754,1.08932,0.2268664,3.518099
"17179","Itgb8",0,0,0.7732086,0.358763,0,0,1.147401,0,0.1215654,3.672138,4.282734,0.9203928,0.1190074,4.2327,4.937753
"17180","Cyp1a1",0.6380467,0,2.781947,0.9660551,0,2.206455,0.02298012,0,2.316414,1.092365,3.818351,0.7543515,0.1315457,1.614446,0.9005908
"17181","Fgf2",0,1.318555,0,0.5554062,0,0,1.338323,0,0,0,5.418,0,0,0.2368993,3.538741
"17182","Crip3",0,0,0,2.397895,7.216245,0,0,0,0,0,2.400268,0.495469,0,0,0.9146843
"17183","Lep",0,0,1.878018,0,0,0,0.1502452,0,2.609984,3.33891,6.225699,1.452962,1.092142,0,2.46221
"17184","Gm20063",0,0,0,0,2.397895,0,0,0,0,1.114959,3.117709,1.317473,0,1.949627,2.397895
"17185","Mir3073",1.809845,0,0,2.397895,0,0,0,0,0,0,0,0,4.795791,0,3.22185
"17186","Slc22a28",1.382478,0,0.6134262,1.831075,0.01861542,0,0.1258426,0,3.35462,0,1.642505,0.9001341,1.387567,2.306226,5.101221
"17187","Gm10637",0,0,0,0,0,0,0,0,0,0,5.968724,3.389421,0,0,1.373602
"17188","Akap6",0.7251135,2.005801,0.2011799,0.2293798,0,0.8347189,0.1102323,0,2.414595,2.484116,9.288597,2.518965,2.779296,2.069441,3.663382
"17189","S100b",0.6277907,4.204177,0.9806492,2.483827,3.384213,0.7790329,2.413924,1.589706,2.886238,1.971224,5.040579,1.041325,2.819746,1.947768,5.277714
"17190","Sfpi1",0.02404441,2.342775,0.5633953,0.2268244,0.5131463,2.632666,0.1514344,22.54852,0.3399246,1.725988,0.9703769,0.01481946,2.217413,0.2975972,0.1295854
"17191","Gm815",0,0,0,0,0,0,0,0,0,2.397895,2.062846,2.397895,0,0,2.397895
"17192","Slc22a2",1.551359,0.2505301,0.5499976,0.2690652,0.1022269,3.624987,0.3908827,0.1116377,1.990672,0.6296497,4.063138,1.836319,0.5949488,1.518552,0.6545981
"17193","Gm12695",0,0,0.2943971,0,0,0,0,0.8891063,0.6422983,0,9.151021,1.024075,0,2.060812,2.49244
"17194","Olfr1257",0,0,0,0,0,0,0,0,0,2.397895,1.577607,6.410986,0.7179787,0,0
"17195","Olfr820",0,0,2.096624,0,0,0,0,0,2.397895,0,2.397895,2.397895,0,0,0
"17196","Mylk3",0,0,0.2494619,2.962864,0.1135809,0.06532969,0.01524963,0,2.245671,1.230606,2.684182,3.483652,1.045303,0,6.082983
"17197","Slc18a3",0,0,0,0,0,0,1.388584,0,0.2831315,0.6116076,0.622897,1.621096,0,0,0.6067092
"17198","Gm7257",0,0,0,0,0,0,0,0,0,0,4.421209,4.795791,0,1.396447,0
"17199","Bdh2",4.555005,0.399996,1.294045,2.425507,7.731841,1.979289,2.339614,0,1.161255,0.5698606,3.418154,1.382821,2.984944,0.2476656,3.99039
"17200","Adarb1",1.586313,0.1728009,4.385176,1.300528,2.520897,3.551487,0.1932051,0.4790413,1.128864,0.3432053,5.443949,0.8808024,0.1756331,2.60672,2.132433
"17201","Serpinb11",0,0,0.4344766,7.601706,0.07244775,0,0,0,0,0,5.319476,2.776894,0,0.2092653,0.257363
"17202","Slc8a3",0.2690116,0,2.221159,1.431874,0,1.677974,0.9011854,0,2.905579,0.5568613,5.340065,1.610116,0,3.501988,1.621106
"17203","Olfr784",0,0,0,0,0,0,0,0,2.397895,0,1.842529,4.795791,1.292336,1.756795,1.201308
"17204","Fam115e",0,0.5469152,2.397895,0.5676117,0,0,0.920594,1.953453,0,2.397895,1.148348,3.556521,0,0.6861171,2.022803
"17205","X5830411N06Rik",0.4442679,0,2.400518,0,0.006935974,0,0,0.1518424,0.6030342,2.783257,4.307931,1.602739,0,1.716093,2.24441
"17206","Gm7244",0,0,0,0,0,0,1.67931,0,2.149623,0,4.184561,0,2.397895,3.172076,0.4060356
"17207","Spesp1",0,0,0,0,0,0,0,0.6738024,5.418022,0,8.54188,0,0,0,0.4146092
"17208","Gm829",0,0,1.706315,0,0,0,0.7462609,0.628206,6.455674,0.879477,1.26592,1.904833,0,2.397895,0
"17209","X1700065J18Rik",0,0,0,0,0,0,0.5902264,1.514275,5.473679,0,5.033099,0,0,1.766684,0
"17210","Olfr46",0,0,0,2.397895,0,2.299021,0,0,0,0.7131984,0.9429239,1.14624,1.481692,0,0
"17211","Gm11565",0,0,0,0,0,0.5701124,0,0,1.520456,0,2.397895,4.577439,0,4.605815,0.3868535
"17212","Olfr429",0,0,0,0,0,0,0,0,2.397895,0,4.139085,5.781714,0,0,0
"17213","Bsnd",0.07050604,0,0.9365045,0.1350305,0,0,0,0,0,1.440273,7.043038,0,1.193588,2.397895,1.377147
"17214","Gsc2",2.397895,0,0,0,0,0,0,2.397895,0,0,4.342547,0,0,0,2.397895
"17215","Ccdc67",0.0899788,0,0.7822714,0,0.906122,2.319899,1.853366,1.655927,0,2.397895,1.685546,1.290307,0.1735678,0,0.8160245
"17216","Dgkb",0,0,0.1531725,0.2405758,0,2.397895,0.5084036,0,2.832509,0.2303791,6.779798,0.7362712,0,4.637017,3.618637
"17217","Zfp600",0,0,0,0,0,0.98997,0,0,3.226755,1.072068,3.986116,0.7615869,0,4.962749,0.6953321
"17218","Olfr479",0,2.340949,0,0,0,0,0.852385,0,0,2.191936,4.941474,0,2.214199,0,1.460759
"17219","Bean1",0.1721094,0,0,0,0,3.835805,0.08865197,0,1.333331,4.216348,5.414271,0.7604833,2.39881,0,0.9391069
"17220","Cd209c",0,0,0,0,0,0,0,0,0,2.66102,4.643227,1.814236,0,1.252209,2.397895
"17221","X4930444G20Rik",0,0,0,0,0,0,0,0,1.604764,0.8946112,5.418923,1.20819,0,0,2.397895
"17222","Olfr101",0,0,0,0,0,0,0,0,0,0,2.721826,2.397895,0,0,0
"17223","Trpv2",3.456901,1.142234,0,4.356664,0.383797,0.1365931,1.572983,2.083387,3.034741,0.7375313,4.421188,0.09959384,3.471595,1.177324,3.503557
"17224","Prame",0,0,1.92282,1.798152,0,0,0,0,1.702659,2.396373,0.4838694,0.8238338,2.562999,3.084995,0
"17225","Gm10845",0,0,2.37283,0.6429533,0.4153106,0,0.8071067,0.1955301,3.384347,0.2883002,5.169164,2.104906,0.7082324,1.558606,3.507743
"17226","Olfr1297",0,0,0,0,0,0,0,0,0,0,1.289692,2.397895,0,0,3.81753
"17227","LOC639910",0,0,0,0,0,0,0,9.382478,0,0.2828545,0,1.783764,0,0.3543862,1.519083
"17228","F7",0,0,0,0.7323645,0,0,1.311613,0,0.506861,0.2516009,2.091339,0.7312625,0.5608945,1.700928,1.350913
"17229","Olfr957",1.419869,0,0,0,0,2.06019,0,0,0,1.77346,0,2.397895,0,0,0
"17230","Gm14461",0,0,0,0,0,0,0,2.397895,2.144217,3.929188,2.397895,0,0.8037443,0.4167602,2.220438
"17231","Olfr902",0,0,0,0,0,0,0,0,0,0,7.581507,0.9762621,0,0,0.7987309
"17232","Olfr936",0,0,2.397895,0,0,0,0,0,0,2.397895,1.983107,0,0,0,5.698497
"17233","Gm14827",0,0,2.353025,1.815207,0,0,2.397895,0,1.148938,0.5096399,2.637107,0,2.605902,0.2562366,1.214742
"17234","Il20ra",0.2156297,0,0,0,0,0,0,0,2.618628,0.2207901,7.622631,1.977802,0,0.0750507,0.4293371
"17235","Olfr1463",0,0,0,0,0,0,0,0,2.397895,0,4.301694,0,0,0,2.397895
"17236","Mrgprx2",0,0,0.720549,0.7695872,0,0,0,0,3.114997,1.972227,7.191683,2.954124,0,0,2.060941
"17237","X4930511M11Rik",0,0,0,0,0,0,0.1191202,0,4.182048,2.064178,2.258085,0.8689101,1.265141,0,2.117847
"17238","Ddn",0,0,1.377385,0,0,0,0,0,0.3779793,0.7086511,8.098809,1.540273,1.215244,3.321138,2.224379
"17239","Rfx8",0,0,0,0,0,0,0,0,2.6961,2.25368,0.9841622,0,2.397895,0,4.219581
"17240","X1700044C05Rik",0,0,0,0,0,1.814005,0,0,2.20481,2.397895,4.503195,0,0,0.9921224,2.694567
"17241","Snord83b",0.6255817,1.4136,0,0,0,0,0.1372347,1.962524,3.641467,1.458154,1.388605,0,3.487708,0,0.7918475
"17242","X4933425B07Rik",0,0,0,0,0,0,0.9497796,0.7485378,1.496067,0,7.850945,0,0,0.7764511,0.6516299
"17243","X4932415M13Rik",0,0,0,0,0,2.397895,0,0,0,0,3.752864,1.413397,0,0,4.447363
"17244","X4930568G15Rik",0,0,0,2.397895,0,0,0,0,0,0,3.986226,0,0,0,2.545095
"17245","X4930509J09Rik",0,0,1.674592,0.5927023,0,0,0,0,0.6629263,0.819021,5.320984,3.792009,0,2.397895,0
"17246","Prr19",0,1.109595,1.120786,1.683715,0,2.397895,0,0,0.4701519,3.288748,0.5163385,0,2.471657,0.6754765,0
"17247","Gm17769",0,1.294804,1.726471,0,0,0.9257947,0,0,2.028659,0,3.229506,3.924128,0,3.777921,0.6238576
"17248","Arhgap28",0.8569283,0,1.831682,0.3143195,0,2.121355,0.105553,0.4473092,2.673162,0.7005785,4.491579,0.5747899,0.9346716,1.680676,6.754628
"17249","Adam39",0,0,0,0,0,0,0,0,4.226306,1.129698,2.397895,0,0,0,0
"17250","X4930584F24Rik",3.769956,0,0,0,0,0,0,0,0.7670978,1.95267,8.159432,0,0,0,0
"17251","H2afb1",0,0,0,0,0,0,0,2.397895,2.098672,0,5.436109,0,0,0,0
"17252","Olfr170",0,0,0,0,0,0,0,0,0,0,4.795791,0,0,2.397895,4.290544
"17253","Ebf1",0.02926407,0.06805899,0.01214201,0,0.0009540856,6.380408,0.03166857,9.382082,0.4453983,0.446658,1.903818,1.701728,1.012506,1.347375,3.095236
"17254","Olfr1342",0,0,0,0,0,0,1.191342,0,2.397895,0,3.283913,1.072255,2.397895,2.031633,1.344629
"17255","Gsta2",2.450822,1.699773,0.9110475,0.2372755,1.447841,2.492503,2.152085,1.821059,1.406369,2.26131,2.197265,1.859727,0.2328008,0.2881075,0.7591772
"17256","Slc38a5",0,0,3.49769,1.387663,0,0,1.819606,0.2025701,0.4458021,0.07247745,0.3078475,0.06031513,0.7504678,3.335484,1.599975
"17257","Nlrp2",0,0,0,0.3284906,0,0,0,0.1862959,0.7694347,0,5.316222,0.9420104,0.2166606,0.6857908,5.761702
"17258","Gpha2",2.397895,1.430352,0,0,4.795791,1.265902,1.35773,0.07528226,0,2.163668,0,1.440141,0.03892291,1.254731,1.672615
"17259","Sfrp1",0.652563,0.04716581,0.1489984,1.252584,22.10086,0,0.2077186,0.1301633,0.7314103,0.4733154,1.130737,2.187083,1.849934,0.6317774,2.784737
"17260","Dmp1",0,0,1.72212,0,0,0,0,0,1.692604,1.770122,1.793332,6.011327,0,0,0.3791282
"17261","Slc26a7",0,0.4563341,1.282918,0.6534811,0,0,0.02969984,0,1.025583,3.17755,8.452155,0.4429735,1.111665,0,1.594805
"17262","Grem1",0,1.189152,0.1838033,6.433936,10.77136,0,0.1009742,0.09227045,0,0.3197301,0.3340133,0.3114165,0,0.2466392,0.6714781
"17263","Gm8267",0,0,0,0,0,0,0,0,3.994905,0,3.964308,6.898061,0.2979929,0,0
"17264","X6330403A02Rik",0.1518364,0,0,0,0.9999557,0,0,0,1.731874,0,8.853966,1.007239,0,2.001671,1.049489
"17265","X9430076C15Rik",0.1580275,0.3008286,0.6611841,0.2209163,3.737473,0,0.196015,0.422969,4.107979,0,2.535392,2.225863,1.895627,0.5960047,3.103127
"17266","Olfr816",0,0,0,0,0,0,0,0,4.936276,0,4.153115,1.211576,0,0,0
"17267","X4930522H14Rik",0,0,0,1.083776,0,0,0,0,2.397895,1.24747,6.033753,0,0,1.585229,4.131013
"17268","Cstl1",0,0,0,0,0,0,0,0,0.6779689,0,2.276801,3.557451,0,4.649696,2.418348
"17269","Vmn2r65",0,0,1.603511,0,1.437493,0,0,0,3.13304,0,8.384246,0,0,0,2.364142
"17270","Cidea",0.1177348,0,0,0,0.002017754,0,0,0,0.9317289,0.6820725,1.483111,0.5062113,0.5026194,0,1.250378
"17271","Slc7a3",1.663008,1.30448,0.1843325,1.072464,0,2.397895,1.307975,0,1.735185,1.253983,3.708772,0.3060755,0.6965184,0.3626869,2.973146
"17272","Pramel4",0,0,2.397895,0,0,0,0,0,1.331525,0,3.687768,2.397895,2.397895,0,0
"17273","Olfr45",0,0,0,0,0,0,0,0,4.327827,2.397895,3.088851,0,0,0,0
"17274","Slc17a7",0.2443549,3.722448,0.2255028,1.875676,2.397895,0,0,0,2.420541,0.3166468,6.159472,0.171399,0.1611614,0,2.051821
"17275","Car6",0,0,1.135546,0,1.759346,0,0,4.313544,2.724616,0.980818,4.141136,1.506518,0.1870131,0.8045742,1.914702
"17276","Olfr877",0,0,1.643272,3.510382,0,0,0,0,0,0,0,1.724804,0,4.329695,0
"17277","Olfr729",0,0,0,0,0,0,0,0,0,0,7.011633,0,0,1.427118,2.397895
"17278","Rcvrn",0,0,0,0,0,1.151355,0.2779477,7.193686,0,0,2.397895,0,1.41424,0,0
"17279","Slc12a1",0.7468981,0.4496711,0.931949,2.276934,0.5315785,0,0.6839617,0,0.6227705,3.168263,5.661596,1.525804,0.8854494,0.4607006,2.693315
"17280","Prl8a9",0,0,0,1.116891,2.397895,0,0,0.3537239,0,1.02793,4.198706,0,0,2.16427,0.5944358
"17281","Astl",0,0,1.013053,0,0,0,0.8724266,2.174116,0,3.128485,5.182676,0.7106478,1.239122,2.234018,0.2841255
"17282","Lrrtm3",0,0,0,1.473391,0,0,0,2.49757,1.001358,1.145806,2.499614,0.7272579,0,0.5166938,2.495889
"17283","Olfr535",0,0,1.720439,3.303851,0,0,0,0,0,0,0,0,0,0.5028906,4.787728
"17284","Gm6602",0,2.397895,0,0,0,0.316357,0,0,3.999443,0,4.31145,1.125492,0,1.129182,1.530051
"17285","Olfr54",0,0,0,0,0,0,0,2.397895,0,5.540383,2.397895,1.767525,0,1.152016,0
"17286","E030019B13Rik",0,0,1.101695,0.7216339,0.09388904,2.397895,0,0,0.5186152,0.2464486,6.687418,2.36569,0.1120673,1.205316,1.823196
"17287","Dydc1",0,0,0,2.701338,0,0,0,0.2458089,0,3.891053,4.605918,0,0,0,2.854303
"17288","Olfr808",0,0,0,0,0,0,0,0,0.7075602,0,4.075118,0,0,3.616926,3.054532
"17289","X1700028M03Rik",0,0,0,0,0,0,2.352608,0,0,0,7.335137,1.353022,0,0,0
"17290","Tgfb3",1.285483,0,2.256391,0.6717003,0,0.8198663,0,0,0.7798879,1.465976,4.010288,2.010767,2.069112,3.107413,2.986132
"17291","Pcdhga1",0,0,0.9902168,0,0,2.397895,0.1781705,0,1.480875,1.892412,1.121485,0,0.7526664,0.5691494,5.75189
"17292","X2410012E07Rik",0,0,0,0,0,0,0,0,3.788855,0,0,0,0,2.397895,2.139143
"17293","Ghsr",0,0,0.5915259,0,0,0,0,0,3.162126,1.441716,2.327456,2.267343,0,4.598346,1.282023
"17294","Mir374",0,1.052315,2.125754,0,0,0,2.397895,0,1.036901,0,3.552257,0,1.269664,0.6463081,2.439904
"17295","Raet1d",0,0,1.704091,0.6506977,0,0,0.3142319,1.576576,0.9287409,0,2.48542,0,0,3.318774,4.55449
"17296","Gm6307",0.5241342,0,0,0,0,0,0.2876006,0,1.311483,0.6926704,4.437635,0,1.156782,0,2.397895
"17297","Mcpt1",1.022642,0,0,0,0,0,0.17152,0,1.097072,0.7100029,1.695486,1.533033,2.397895,0,2.396431
"17298","Gm595",1.068454,0,1.60397,0,0,0,0.1770896,0,1.733471,2.97987,1.413589,0.413167,0,0,9.970185
"17299","Eya1",0,0,0,0,0.3270851,0.0473895,0.02128908,0,1.362504,2.424098,4.372408,2.889824,0.2923757,0.2523785,2.558766
"17300","Fn1",2.045463,4.253874,2.932388,0.1877739,2.955628,5.542021,1.118097,0.393924,3.062513,1.903708,5.998266,3.208214,1.619582,1.750648,5.369604
"17301","Apoa2",1.659504,4.870941,3.869232,3.055063,8.33717,7.185221,3.69277,1.046138,1.363536,3.43981,1.873751,0.6230588,3.548256,3.360129,2.877896
"17302","Npy6r",1.204384,0,0,0,0,0,0,0,0,0,7.467583,5.387596,0,0,0
"17303","Il4",0,0.4833455,0,0.6842259,0,0,0,0,1.331186,2.053809,0,0.5854913,1.381439,0,4.795791
"17304","Ctsj",0,0,0,0,0,0,0.1545878,0,1.970843,2.397895,3.697425,3.879732,0,1.057999,0
"17305","Gm4566",0,0,0,4.000825,0,2.289216,0,0,0,0,3.303141,0,0,0.8525017,0
"17306","X99384",1.128313,0.3933579,2.118584,1.25711,0.4582693,0.1596567,1.076952,2.069129,1.952871,4.521006,2.960242,1.831731,1.719286,2.382373,5.990766
"17307","C1ql3",0.06211145,4.624505,0,0.1777458,0,0,0,0,0.652446,2.797751,0.4187888,0,0.6138187,0.1938476,4.394906
"17308","Olfr916",0.309796,0,0.9886309,2.397895,0,0,0,0,4.314408,2.397895,0,0,0,2.097618,0
"17309","Gm19424",0,0,0,0,0,0,0.1349586,0,2.397895,3.560225,4.96642,0,0,0,1.53055
"17310","Defb13",0,0,0,0,0,0,0,0,0,0,2.044314,2.397895,0,1.706936,4.507318
"17311","Olfr666",0,0,1.435183,0,0,0,0,0.3316487,2.397895,0,2.43075,3.391822,0,0.6004271,2.397895
"17312","Foxd3",0,0,0,0,0,0,0,0,2.397895,3.896425,0,4.217614,0,0,3.075175
"17313","Scara3",0.2369201,0,0.05296186,0.006515525,0.005444759,6.111474,0.2625341,1.775918,0.137035,0.8150019,0.4826746,0.7059916,1.415393,3.250258,2.825791
"17314","Lrch2",0,0,0,0.2304496,0,0,0,0,0.5256358,0,1.720425,1.733891,0,1.096282,2.39675
"17315","Dok6",0,0,0,0,0,0,0,0,0.8738586,0,3.173198,3.456607,0,0,4.650026
"17316","Gm694",1.731127,5.170981,2.1686,0.2784333,0,0,4.491398,0.9273083,0.6349431,0,1.479873,0,0,1.398732,0
"17317","Ccl26",0,0,1.155579,0.9208543,2.397895,0,0,0,2.318721,0,4.816721,0,0,0,0.7189748
"17318","X8430437L04Rik",0,0,0,0,0,0,0.1664849,0,0,2.397895,9.415927,0,0,1.196872,4.151059
"17319","Grxcr2",0,0,0.4746299,0,0,0,0,0,1.259932,0,1.314052,4.691344,0,2.397895,0
"17320","Abpg",0,0.03845894,0,0.7390511,0,0.08328855,0.2305204,4.275492,0.08412208,0,1.200605,0,0.3739939,5.168088,0.7486282
"17321","Olfr1389",0,2.397895,0,0,0,0,0,0,0,0,8.799795,2.195641,0,0,0
"17322","Olfr1314",0,0,0,0,0,0,0,0,0,2.397895,5.930408,1.02632,0,0,3.99965
"17323","Vstm2a",0,0,0,1.189,0.02817362,0,0,0,3.688829,0,6.425862,4.938172,0,0.2494346,0
"17324","Napsa",0.7949621,2.045317,0.03019843,1.143929,1.69484,4.213841,0.7204438,16.17988,1.224467,0.7359227,1.183389,0.06717444,2.984144,0.6506329,2.528359
"17325","Fpr3",0,0,2.150008,0,0,0,0,0,0,2.397895,4.795791,0,2.029553,0,0
"17326","Prl3b1",0,0,1.950147,1.581938,0,0,0,0.8710116,0,3.315173,5.598001,0,0,1.664785,1.056068
"17327","Gfra4",0,0,0,1.346672,0,0,0,0,0.3585167,0,2.811786,0,0.1240122,0,1.380832
"17328","Olfr315",0,0,0,0,0,0,0,0,0,0,8.980572,0,0,0,2.397895
"17329","X1700003L19Rik",0,0,0,0.5523248,0,0,0,0,3.29549,1.958457,3.449282,4.518502,0,0,1.03184
"17330","Slco1c1",4.133565,1.71318,0.07990537,1.698314,0,0.9143963,0.4398918,0.5829595,3.707142,0.6996835,6.611131,1.382066,2.685256,1.036158,6.636635
"17331","Olfr533",0,0,1.006868,0,0,0,0,0,0,2.137725,2.397895,2.014845,0.7818654,0,0
"17332","Prss58",0,0,0,0,0,0,0.4986154,0.5498129,2.403412,0,9.055802,2.605363,0,0.6330495,0
"17333","Gm13490",0,0,0,0,0,0,0,0,2.057626,0,5.691949,1.56065,0,0.8111273,3.737959
"17334","X4930597G03Rik",0,0,0,0,0,0,0,0,2.382184,0,4.935294,0,0,0,0
"17335","Olfr730",0,0,1.383304,0,0,0,2.397895,0,0,0,3.480481,0,0,0,2.393807
"17336","Fbxw19",2.397895,0,0,0,0,0,0,0,2.397895,1.545124,2.325274,2.981062,0,1.772682,0
"17337","Rgs20",1.663514,0,2.997316,0,0,0.5305121,1.420063,0.37341,2.907839,0.6950525,2.910698,0.9546317,2.168487,0,5.628331
"17338","Slx",0,1.211153,3.275116,0.197066,0,0,0.3310913,0,0,0,1.46292,3.190845,0.8375493,0,2.030569
"17339","Gm221",0.5904614,2.45248,0,2.848323,0,0,0,0,0.6299887,0.8258151,3.440293,1.298821,0,1.45754,1.937696
"17340","BC053393",0,0,0.8036432,0,0,0,0,0,0,1.76242,9.930278,0,0,0,0
"17341","Olfr372",0,0.9037279,0,0,0,0,0,0,3.750089,0,2.457493,1.968581,0,1.252212,2.397895
"17342","X1700041C23Rik",0,0,1.725314,0,0,0,0,2.397895,0,0,2.287379,0,0,1.216,3.374487
"17343","Mir152",0,0,3.565104,1.135146,0,0,0,0,0,0,2.397895,0,0,0,0
"17344","Gm7714",1.292455,0,0,0,0,0,0,0,3.235638,0,6.095401,2.397895,0,0,0
"17345","Olfr876",0,0,2.397895,0,0,0,0.3665637,0,0,0,3.574358,1.157093,0,0,0
"17346","Foxi2",0,1.494594,0,2.636688,2.397895,0,0,0.9896984,0,1.729662,4.119655,1.460476,0.8670098,0,1.287998
"17347","Vmn1r183",0,0.8314863,0,0,0,0,0,0,3.915974,0,5.000842,0,0,2.397895,0
"17348","Samsn1",0,0,0.04889428,0.1418644,0.003945133,0,0.6951291,18.38138,0.1631329,0.6801897,0.5666205,0.4286426,1.164617,0.5665456,0.5161765
